genres,app_name,price,metascore,release_year
"['Action', 'Indie']",Super Snow Fight,4.99,72,2015
['Action'],Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,4.99,72,2015
"['Action', 'Indie', 'Racing']",Switch Galaxy Ultra,9.99,72,2015
"['Action', 'Indie', 'Racing']",Switch Galaxy Ultra Music Pack 1,2.99,72,2015
['Indie'],Freedom Poopie - Original Soundtrack,1.99,72,2015
['Indie'],Freedom Poopie,2.99,72,2015
['Simulation'],Home Design 3D,9.99,72,2015
"['Indie', 'RPG']",A Study in Steampunk: Choice by Gaslight,3.99,72,2015
"['Indie', 'Strategy']",Sentinels of the Multiverse - Mini-Pack 2,1.99,72,2015
"['Action', 'Indie', 'RPG']",Vendetta - Curse of Raven's Cry,29.99,72,2015
"['Indie', 'Simulation', 'Sports', 'Strategy']",Tactical Soccer The New Season,9.99,72,2015
"['Action', 'Indie']",Entropy Rising,0.99,72,2015
"['Action', 'Indie']",12 is Better Than 6,9.99,74,2015
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Euphoria: Build a Better Dystopia,7.99,72,2015
"['Action', 'Indie', 'Simulation', 'Early Access']",Empires Of Creation,4.99,72,2018
"['Adventure', 'Indie', 'Simulation']",Time Tenshi,9.99,72,2015
"['Simulation', 'Sports', 'Strategy']",Draft Day Sports College Basketball 3,19.99,72,2015
"['Indie', 'Simulation']",Terraformer Expedition to Mars,24.99,72,2014
"['Adventure', 'Casual', 'Indie', 'RPG']",Arevan - Official Guide,2.99,72,2015
['Indie'],The Tape,0.99,72,2015
['RPG'],Tales of Zestiria - Additional Chapter: Alisha's Story,9.99,72,2015
"['Adventure', 'Casual', 'Indie']",Tick Tock Isle,0.99,72,2015
"['Adventure', 'Casual', 'Indie']",Angels That Kill,2.99,72,2015
"['Action', 'Indie']",Signal to Noise,4.99,72,2015
"['Adventure', 'Indie', 'RPG']",Nusakana,8.99,72,2015
['Adventure'],The Consuming Shadow,9.99,72,2015
"['Indie', 'RPG', 'Strategy']",Thea: The Awakening,19.99,73,2015
"['Casual', 'Indie', 'Simulation']",Wildlife Camp,6.99,72,2010
"['Adventure', 'Indie', 'RPG', 'Strategy']",Hard West,19.99,73,2015
"['Casual', 'Indie', 'RPG']",Chronicles of a Dark Lord: Rhapsody Clash,0.99,72,2015
"['Action', 'Indie']",Shoot 1UP - Soundtrack,1.99,72,2015
"['Casual', 'Indie']",hocus,0.99,72,2015
"['Action', 'Indie']",Weapon of Choice - Soundtrack,1.99,72,2015
['Casual'],Hoyle Official Card Games,19.99,72,2015
"['Adventure', 'Casual']",Chronicles of the Witches and Warlocks,5.99,72,2015
"['Adventure', 'Casual', 'Strategy']",Rescue Team 5,3.99,72,2015
"['Action', 'Adventure']",Assassin's Creed Syndicate - Steampunk Pack,4.99,72,2015
"['Action', 'Adventure']",Assassin's Creed Syndicate - Victorian Legends pack,4.99,72,2015
"['Casual', 'Indie']",Dr. Bulbaceous,3.99,72,2015
['Simulation'],"Train Simulator: LMS Coronation Class ""Duchess of Hamilton"" Loco Add-On",19.99,72,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Rack N Ruin - Soundtrack,1.99,72,2015
"['Indie', 'RPG', 'Strategy', 'Early Access']",Heresy,19.99,72,2015
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Dungeon Kingdom: Sign of the Moon,18.99,72,2015
"['Casual', 'Simulation']",True Lover's Knot Soundtrack,3.99,72,2015
"['Casual', 'Indie', 'Strategy']",Ticket to Ride - India,4.99,72,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Yohjo Simulator,4.99,72,2015
"['Casual', 'Indie']",Cross Set,2.99,72,2015
"['Action', 'Casual', 'Indie']",GOCCO OF WAR,19.99,72,2015
"['Casual', 'Indie']",Highschool Romance,9.99,72,2015
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Electric 1:8 Buggy,9.99,72,2015
['Simulation'],FSX: Steam Edition - Grumman EA-6B Prowler Add-On,6.99,72,2015
['Simulation'],FSX: Steam Edition - Grumman A-6E Intruder Add-On,9.99,72,2015
"['Action', 'Casual', 'Indie', 'Sports']",Tennis in the Face,4.99,72,2015
"['Action', 'Indie']",Last Horizon,4.99,72,2015
"['Adventure', 'Indie']",The Rivers of Alice - Extended Version,7.99,72,2015
"['Action', 'Indie', 'Strategy']",Survivor Squad: Gauntlets,4.99,72,2015
['Simulation'],Black Shark 2: Republic Campaign,9.99,72,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Shadow Ninja: Apocalypse,1.99,72,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Shadow Ninja: Endless Runner,0.99,72,2015
"['Adventure', 'Indie', 'RPG', 'Strategy']",ADOM (Ancient Domains Of Mystery),14.99,72,2015
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege - Wrath of Mevius (Digital Collector's Edition),4.99,72,2015
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege - Wrath of Mevius,2.99,72,2015
"['Action', 'Indie']",Knight Squad,14.99,72,2015
"['Action', 'Indie']",Knight Squad - Extra Chivalrous,4.99,72,2015
"['Action', 'Indie', 'Early Access']",Magnetron,5.99,72,2015
"['Action', 'Casual', 'Indie']",Trouble In The Manor,0.99,72,2015
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #12 - Jester,1.99,72,2015
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #13 - Goblin Shaman,1.99,72,2015
"['Free to Play', 'Massively Multiplayer', 'Strategy']",Ammunition Pack,9.99,72,2015
"['Action', 'Indie']",Explosionade - Soundtrack,1.99,72,2015
"['Casual', 'Indie', 'Sports']",BADBLOOD,7.99,72,2015
"['Action', 'Adventure', 'Indie']",Ladra,1.99,72,2015
['Action'],ESCHATOS - Arranged Sound Track,7.99,72,2015
['Simulation'],Tank: M1A1 Abrams Battle Simulation,6.99,72,1989
['Action'],World War II GI,6.99,72,1999
"['Adventure', 'Casual', 'Indie', 'RPG']",Last Heroes,1.99,72,2015
"['Adventure', 'Indie']",Quatro Luzes,5.99,72,2015
['Adventure'],Higurashi When They Cry Hou - Ch.2 Watanagashi,7.99,72,2015
"['Indie', 'Strategy']",Conquest of Elysium 4,24.99,72,2015
"['Indie', 'Simulation']",Holy Potatoes! A Weapon Shop?! - Spud Tales: Journey to Olympus,2.99,72,2015
"['Action', 'Simulation']",Starlord,6.99,72,1993
['Indie'],Cinderella Escape! R12,4.99,72,2015
['Indie'],Kero Rhythm,5.99,72,2015
"['Action', 'Adventure', 'Indie', 'Simulation']",Dinosaur Hunt - Stegosaurus Expansion Pack,0.99,72,2015
"['Action', 'Adventure', 'Casual', 'Indie']",Catorize,2.99,72,2015
['Simulation'],OMSI 2 Add-on Vienna 1 - Line 24A,29.99,72,2015
"['Casual', 'Indie']",Marble Duel,4.99,72,2015
['Simulation'],OMSI 2 Add-on Vienna 2 - Line 23A,29.99,72,2015
['Simulation'],Train Simulator: DR BR 24 Loco Add-On,19.99,72,2015
['Indie'],The Purring Quest,9.99,72,2015
"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",GASP - Life on Mars,2.99,72,2015
"['Simulation', 'Strategy']",Flashpoint Campaigns: Germany Reforged,19.99,72,2015
['Casual'],Backgammon Blitz,3.99,72,2015
"['Action', 'Indie']",STEEL STRIDER,5.99,72,2015
"['Racing', 'Simulation', 'Sports']",rFactor 2,31.99,72,2013
"['Action', 'Adventure', 'Casual', 'Indie']",Caribbean Odyssey,2.99,72,2015
"['Action', 'Indie', 'Strategy']","Invisible, Inc. Contingency Plan",4.99,72,2015
"['Action', 'Indie', 'Strategy']","Invisible, Inc. Soundtrack",4.99,72,2015
['Action'],Mushihimesama,19.99,86,2015
"['Action', 'Adventure', 'Indie']",Stardust Galaxy Warriors - Soundtrack,4.99,72,2015
"['Action', 'Adventure', 'Indie']",Stardust Galaxy Warriors: Stellar Climax,9.99,72,2015
['Action'],Legend (1994),4.99,72,1994
['Simulation'],TS Marketplace: HSA Scrap Wagons,4.99,72,2015
['Strategy'],Impossible Creatures Steam Edition,9.99,72,2003
"['Action', 'Indie']",RONIN - Special Edition Upgrade,6.99,72,2015
['Simulation'],TS Marketplace: RNA Barrier Wagons,4.99,72,2015
"['Casual', 'Indie']",Turbo Pug,0.99,72,2015
"['Action', 'Indie']",Bleeding Border,4.99,72,2015
['Adventure'],Where Angels Cry: Tears of the Fallen (Collector's Edition),9.99,72,2015
['RPG'],Fallout 4,29.99,84,2015
['Simulation'],FSX: Steam Edition - Discover Australia and New Zealand Add-On,16.99,72,2015
"['Casual', 'Indie', 'RPG', 'Simulation']",Lovely Weather We're Having,7.99,72,2015
"['Free to Play', 'Strategy']",Krosmaster - Water Element Pack,14.99,72,2015
['RPG'],Tales of Zestiria - Evangelion Costume Set,9.99,72,2015
"['Adventure', 'Indie']",Act 2 Soundtrack,4.99,72,2015
"['Adventure', 'Casual', 'Indie']",Draw a Stickman: EPIC 2,4.99,72,2015
"['Indie', 'Strategy']",Defend The Highlands,9.99,72,2015
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Odyssey: Winds of Athena,4.99,72,2015
"['Adventure', 'Casual', 'Indie']",Prominence,19.99,72,2015
"['Indie', 'RPG', 'Strategy']",Girlfriend Rescue - Deluxe Contents,3.99,72,2015
"['Casual', 'Indie']",Aqua Panic !,7.99,72,2015
"['Casual', 'Indie']",Aqua Panic! - Heaven Pack,1.99,72,2015
"['Casual', 'Indie']",Aqua Panic! - Inferno Pack,1.99,72,2015
['Indie'],Without Within 2,4.99,72,2015
['Indie'],Without Within 2 - Digital artbook,2.99,72,2015
"['Adventure', 'Casual']",Mystery Expedition: Prisoners of Ice,6.99,72,2014
"['Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Liftoff,19.99,72,2015
"['Action', 'Adventure', 'Indie']",Questria: Rise of the Robot Skullfaces,9.99,72,2015
"['Action', 'Adventure', 'Casual', 'Strategy']",Bomb The Monsters!,3.99,72,2015
"['Indie', 'Strategy']",Super Trench Attack 2,4.99,72,2015
"['Action', 'RPG', 'Simulation']",Starpoint Gemini 2: Titans,4.99,72,2015
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Japanese Paint Jobs Pack,0.99,72,2015
"['Indie', 'Simulation', 'Strategy']",Mini Metro,9.99,77,2015
"['Indie', 'RPG']",Diabolical,5.99,72,2015
"['Casual', 'Simulation']",Among the Heavens,2.99,72,2015
['Indie'],Without Within 2 - Original soundtrack,1.99,72,2015
"['Action', 'Adventure']",HotLead,0.99,72,2015
"['Simulation', 'Strategy']",Stronghold Crusader 2: The Jackal and The Khan,5.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Male Modern,4.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Female Pirate,4.99,72,2015
['Simulation'],Train Simulator: BR Class 24 Loco Add-On,19.99,72,2015
['Strategy'],"Warhammer 40,000 : Armageddon - Ork Hunters",4.99,72,2015
['Action'],Orc Slayer,4.99,72,2015
"['Action', 'Indie']",Clandestine,19.99,69,2015
"['Simulation', 'Strategy']",Ironclads 2: American Civil War,9.99,72,2015
"['Indie', 'Racing', 'Sports']",MiniBikers,5.99,72,2015
"['Adventure', 'Indie', 'RPG', 'Strategy']",Legends of Eisenwald: Road to Iron Forest,4.99,72,2015
"['Adventure', 'Indie', 'RPG', 'Strategy']",Legends of Eisenwald Season Pass,14.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Female Sorcerer,7.99,72,2015
"['Casual', 'Indie']",Ghost Cleaner,5.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Male Supernatural,5.99,72,2015
"['Action', 'Indie', 'RPG', 'Strategy']",Birth of Shadows®,4.99,72,2015
"['Action', 'Casual', 'Indie', 'Strategy']",Conflicks - Revolutionary Space Battles,6.99,63,2015
"['Adventure', 'Indie', 'Simulation', 'Strategy']",Life is Hard OST,0.99,72,2015
"['Adventure', 'Casual']",The Secret Order 2: Masked Intent,9.99,72,2015
['Strategy'],Age of Empires II HD: The African Kingdoms,9.99,72,2015
"['Action', 'Adventure', 'RPG']",Darksiders II Deathinitive Edition,29.99,72,2015
"['Action', 'Adventure', 'RPG']",Darksiders II Deathinitive Edition Soundtrack,4.99,72,2015
"['Action', 'Indie', 'RPG']",Wave of Darkness,29.99,72,2015
['Adventure'],Call of Cthulhu: Shadow of the Comet,5.99,72,1993
['Adventure'],Call of Cthulhu: Prisoner of Ice,5.99,72,1995
"['Action', 'Indie']",Zero Reflex : Black Eye Edition,3.99,72,2015
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Viking Saga: New World,3.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Muscular Barbarian,7.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Male Adventurer,5.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Muscular Supernatural,6.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Female Drow Spellcaster,6.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Female Modern #1,9.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Male Superhero,4.99,72,2015
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Escapists - Duct Tapes are Forever,3.99,72,2015
['RPG'],Tales of Zestiria - Idolmaster Costume Set,3.99,72,2015
"['Action', 'Free to Play', 'Indie']",Brawlhalla - All Legends (Current and Future),19.99,72,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – David Bowie - “Ziggy Stardust”,2.99,72,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Wolfmother - “Joker and the Thief”,2.99,72,2015
"['Sports', 'Strategy']",Blood Bowl 2 - Lizardmen,6.99,72,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Foghat - “Slow Ride”,2.99,72,2015
"['Sports', 'Strategy']",Blood Bowl 2 - Wood Elves,6.99,72,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Def Leppard - “Hysteria”,2.99,72,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Hit Singles Song Pack II,9.99,72,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Battle Battalions: Infantry Starter Kit,3.99,72,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Battle Battalions: Recon Starter Kit,3.99,72,2015
"['Indie', 'RPG']",Dragon Fin Soup,19.99,72,2015
"['Action', 'Indie']",Shmadow,1.99,72,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Battle Battalions: Tank Starter Kit,3.99,72,2015
['Adventure'],Getsuei Gakuen -kou-,24.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #1: Anthro Male,4.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #1: Anthro Female,4.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #1: Dwarf Female,4.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #1: Dwarf Male,4.99,72,2015
"['Casual', 'Indie', 'RPG', 'Strategy']",Runestone Keeper - Soundtrack,2.99,72,2015
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #1: Elf Female,7.99,72,2015
"['Action', 'Indie']",Dawn of the Plow,3.99,72,2015
"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Life is Hard,8.99,72,2015
"['Adventure', 'Casual', 'Simulation']",THE GAME OF LIFE - The Official 2016 Edition,4.99,72,2015
"['Adventure', 'Indie']",Darkness Within 2: The Dark Lineage OST,2.99,72,2015
"['Adventure', 'Indie']",Darkness Within: In Pursuit of Loath Nolder - OST,2.99,72,2015
['Simulation'],FSX: Steam Edition - RAAS Professional Add-On,16.99,72,2015
"['Adventure', 'Indie']",PONCHO,9.99,62,2015
"['Adventure', 'Indie']",PONCHO – Original Soundtrack,4.99,72,2015
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&D Sword Coast Adventurer's Guide,29.99,72,2015
"['Action', 'Adventure', 'Indie']",Nightmare on Azathoth,0.99,72,2015
"['Adventure', 'Indie']",Mirrored - Chapter 1,1.99,72,2015
"['Action', 'Casual', 'Indie', 'Strategy']",Kaiju-A-GoGo: Halloween Kaiju Skins,1.99,72,2015
"['Adventure', 'Indie', 'Early Access']",Terminal Hacker - Into the Deep,1.99,72,2015
"['Indie', 'Simulation']",Welcome to Boon Hill,4.99,72,2015
['RPG'],Fallout: A Post Nuclear Role Playing Game,9.99,89,1997
"['Action', 'Indie']",Umihara Kawase,9.99,72,2015
"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']",The Black Watchmen - Original Soundtrack,9.99,72,2015
"['Action', 'Indie', 'Early Access']",Spellsworn,9.99,72,2015
"['Adventure', 'Casual']",Russian Horror Story,7.99,72,2015
['Adventure'],Sonic Lost World,29.99,72,2015
"['Action', 'Indie', 'RPG']",Crystal Picnic,1.99,72,2015
"['Action', 'Indie', 'Strategy', 'Early Access']",Bit Shifter,14.99,72,2015
['Indie'],Discouraged Workers - Digital Art Book,2.99,72,2015
['Indie'],Cibele,8.99,71,2015
"['Action', 'Indie', 'Early Access']",The Extinction,2.99,72,2015
['Indie'],Cibele - Soundtrack,5.99,72,2015
"['Action', 'Adventure', 'Indie', 'Strategy']",Antisquad - HOTSEAT,2.99,72,2015
['Strategy'],The Seven Years War (1756-1763),19.99,72,2015
"['RPG', 'Strategy']",Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,29.99,72,2015
"['Indie', 'Sports', 'Strategy']",Frozen Cortex - Pay To Lose,0.99,72,2015
"['RPG', 'Strategy']",Histy's Emergency Aid Plan Pack / いーすんからの救済用仕様書パック,0.99,72,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Majestic Nights - Chapter 2: Barbary Heat,4.99,72,2015
"['Adventure', 'Free to Play', 'Indie']",Electric Highways - OST,1.99,72,2015
"['Adventure', 'Casual']",Twisted Lands Trilogy: Collector's Edition,19.99,72,2015
['Indie'],Albert and Otto,4.99,69,2015
['Utilities'],Driver Booster 3 Upgrade to Pro (Lifetime),29.99,72,2015
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Cannibal,13.99,72,2015
"['Action', 'Indie']",GALAK-Z,19.99,78,2015
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies - Oz's Trio,13.99,72,2015
"['Indie', 'RPG', 'Strategy']",Talisman - The City Expansion,6.99,72,2015
"['Adventure', 'Casual', 'Indie']",Sun Dogs,9.99,72,2015
"['Action', 'Adventure', 'Indie']",Devil's Bluff,14.99,72,2015
['Simulation'],FSX: Steam Edition - Paris Orly (LFPO) Add-On,24.99,72,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Pathologic Classic HD,12.99,76,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Mega Costume Bundle 1,3.99,72,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Mega Costume Bundle 2,4.99,72,2015
"['Indie', 'Strategy']",Army of Pixels,4.99,72,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Points Fever Bundle 1,1.99,72,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Points Fever Bundle 3,3.99,72,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Points Fever Bundle 2,2.99,72,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Devil Weapons Bundle,2.99,72,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Dreamy Weapons Bundle,2.99,72,2015
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Ultimate Unlock Bundle,2.99,72,2015
"['Adventure', 'Indie']",Colortone,4.99,72,2015
"['Adventure', 'Casual', 'Simulation', 'Strategy']",When In Rome,4.99,72,2015
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Viking Saga: The Cursed Ring,2.99,72,2015
['Simulation'],TS Marketplace: Laaeks 553 Wagon Pack,4.99,72,2015
['RPG'],The Legend of Heroes: Trails in the Sky SC,29.99,80,2015
"['Racing', 'Simulation', 'Sports']",Project CARS - Japanese Car Pack,3.49,72,2015
"['Action', 'Casual', 'Indie']",Go To Bed: Survive The Night,4.99,72,2015
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Block N Load - Scary Monsters Skins Pack,9.99,72,2015
"['Adventure', 'Indie']",Morphine,2.99,72,2015
"['Action', 'Adventure']",Batman™: Arkham Knight Season Pass,19.99,72,2015
"['Action', 'Indie']",NOCT Official Soundtrack,9.99,72,2015
"['Indie', 'Strategy']",The Troma Project,6.99,72,2015
"['Action', 'Adventure']",Batman™: Arkham Knight - Batman Classic TV Series Batmobile Pack,1.99,72,2015
"['Action', 'Adventure']",Batman™: Arkham Knight - Harley Quinn Story Pack,1.99,72,2015
"['Action', 'Adventure']",Batman™: Arkham Knight - 2008 Tumbler Batmobile Pack,1.99,72,2015
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Farm Mania: Hot Vacation,3.99,72,2015
['RPG'],Kagura Douchuuki,13.99,72,2015
"['Adventure', 'Casual', 'Indie']",Star Sky - ブルームーン,3.99,72,2015
"['Casual', 'Simulation', 'Sports']",Pure Pool - Snooker pack,4.99,72,2015
"['Action', 'Casual', 'Indie', 'Early Access']",BEARZERKERS,12.99,72,2015
"['Casual', 'Indie', 'Strategy']",One Hundred Ways,9.99,72,2015
"['Simulation', 'Sports']",Bocce Revolution,9.99,72,2015
['Adventure'],D/Generation HD,12.99,72,2015
"['Indie', 'RPG']",Deathless: The City's Thirst,3.99,72,2015
"['Indie', 'RPG']",Zombie Exodus,7.99,72,2011
"['Action', 'Adventure', 'Indie']",ALPAGES : THE FIVE BOOKS,0.99,72,2015
"['Action', 'Indie']",Giana Sisters 2D,7.99,72,2015
"['Action', 'Indie']",Warhammer: End Times - Vermintide,29.99,79,2015
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Cover Art Characters Pack,9.99,72,2015
